phone,facebook,gender,group,year_of_birth,name,image,source,email,web,term,area,area_id,twitter,id
66108,,male,M,1985,Johan Hultberg,http://data.riksdagen.se/filarkiv/bilder/ledamot/069309987221_max.jpg,http://data.riksdagen.se/,johan.hultberg@riksdagen.se,http://www.johanhultberg.se,2014,Kronobergs län,ocd-division/country:se/constituency:kronobergs-län,,069309987221
66419,,male,M,1966,Jörgen Andersson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0859721748313_max.jpg,http://data.riksdagen.se/,jorgen.andersson@riksdagen.se,,2014,Kalmar län,ocd-division/country:se/constituency:kalmar-län,,0859721748313
66264,,male,SD,1949,Jonas Åkerlund,http://data.riksdagen.se/filarkiv/bilder/ledamot/0879014196003_max.jpg,http://data.riksdagen.se/,jonas.akerlund@riksdagen.se,,2014,Västmanlands län,ocd-division/country:se/constituency:västmanlands-län,,0879014196003
66362,,male,SD,1978,Josef Fransson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0211757295524_max.jpg,http://data.riksdagen.se/,josef.fransson@riksdagen.se,,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0211757295524
66373,,male,M,1954,Thomas Finnborg,http://data.riksdagen.se/filarkiv/bilder/ledamot/0861447317415_max.jpg,http://data.riksdagen.se/,thomas.finnborg@riksdagen.se,,2014,Skåne läns västra,ocd-division/country:se/constituency:skåne-läns-västra,,0861447317415
65845,http://www.facebook.com/jonasjacobsson,male,M,1973,Jonas Jacobsson Gjörtler,http://data.riksdagen.se/filarkiv/bilder/ledamot/0495314169413_max.jpg,http://data.riksdagen.se/,jonas.jacobsson.gjortler@riksdagen.se,http://helsingborg.moderat.se/jonasjacobssongjortler/,2014,Skåne läns västra,ocd-division/country:se/constituency:skåne-läns-västra,http://twitter.com/jonasjacobsson,0495314169413
66382,,male,SD,1939,Tony Wiklander,http://data.riksdagen.se/filarkiv/bilder/ledamot/0693341580004_max.jpg,http://data.riksdagen.se/,tony.wiklander@riksdagen.se,,2014,Västra Götalands läns västra,ocd-division/country:se/constituency:västra-götalands-läns-västra,,0693341580004
65832,,female,S,1956,Kerstin Nilsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0905637653912_max.jpg,http://data.riksdagen.se/,kerstin.nilsson@riksdagen.se,http://www.socialdemokraterna.se/kerstinnilsson,2014,Skåne läns södra,ocd-division/country:se/constituency:skåne-läns-södra,,0905637653912
66505,,female,SD,1980,Julia Kronlid,http://data.riksdagen.se/filarkiv/bilder/ledamot/0638497389621_max.jpg,http://data.riksdagen.se/,julia.kronlid@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0638497389621
66400,,male,SD,1977,Mattias Karlsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0831636664429_max.jpg,http://data.riksdagen.se/,mattias.karlsson@riksdagen.se,http://sverigedemokraterna.se/mattias-karlsson,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0831636664429
66503,,female,S,1965,Annelie Karlsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0199751900210_max.jpg,http://data.riksdagen.se/,annelie.karlsson@riksdagen.se,http://www.socialdemokraterna.se/anneliekarlsson,2014,Skåne läns norra och östra,ocd-division/country:se/constituency:skåne-läns-norra-och-östra,,0199751900210
65907,,male,S,1985,Adnan Dibrani,http://data.riksdagen.se/filarkiv/bilder/ledamot/0442629549320_max.jpg,http://data.riksdagen.se/,adnan.dibrani@riksdagen.se,http://www.socialdemokraterna.se/adnandibrani,2014,Hallands län,ocd-division/country:se/constituency:hallands-län,,0442629549320
65798,,female,M,1981,Jenny Petersson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0176437434123_max.jpg,http://data.riksdagen.se/,jenny.petersson@riksdagen.se,http://www.jennypetersson.se/,2014,Hallands län,ocd-division/country:se/constituency:hallands-län,http://twitter.com/jennypetersson,0176437434123
65720,,male,C,1960,Ola Johansson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0934639939611_max.jpg,http://data.riksdagen.se/,ola.johansson@riksdagen.se,http://www.olajohansson.blogspot.com,2014,Hallands län,ocd-division/country:se/constituency:hallands-län,,0934639939611
66424,,male,SD,1965,Mikael Jansson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0236051814311_max.jpg,http://data.riksdagen.se/,mikael.jansson@riksdagen.se,,2014,Gävleborgs län,ocd-division/country:se/constituency:gävleborgs-län,,0236051814311
65861,,male,M,1957,Michael Svensson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0381918573217_max.jpg,http://data.riksdagen.se/,michael.svensson@riksdagen.se,,2014,Hallands län,ocd-division/country:se/constituency:hallands-län,,0381918573217
64262,,female,MP,1957,Agneta Börjesson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0139948283718_max.jpg,http://data.riksdagen.se/,agneta.borjesson@riksdagen.se,http://www.mp.se/om/agneta-borjesson,2014,Hallands län,ocd-division/country:se/constituency:hallands-län,,0139948283718
65858,,male,MP,1955,Valter Mutt,http://data.riksdagen.se/filarkiv/bilder/ledamot/0280087199210_max.jpg,http://data.riksdagen.se/,valter.mutt@riksdagen.se,http://www.mp.se/om/valter-mutt,2014,Göteborgs kommun,ocd-division/country:se/constituency:göteborgs-kommun,,0280087199210
66499,,male,S,1974,Mattias Jonsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0499755198526_max.jpg,http://data.riksdagen.se/,mattias.jonsson@riksdagen.se,http://www.socialdemokraterna.se/mattiasjonsson,2014,Göteborgs kommun,ocd-division/country:se/constituency:göteborgs-kommun,,0499755198526
66395,,female,S,1967,Shadiye Heydari,http://data.riksdagen.se/filarkiv/bilder/ledamot/0231432628318_max.jpg,http://data.riksdagen.se/,shadiye.heydari@riksdagen.se,http://www.socialdemokraterna.se/shadiyeheydari,2014,Göteborgs kommun,ocd-division/country:se/constituency:göteborgs-kommun,,0231432628318
,,male,SD,1968,Sven-Olof Sällström,http://data.riksdagen.se/filarkiv/bilder/ledamot/0772402807013_max.jpg,http://data.riksdagen.se/,sven-olof.sallstrom@riksdagen.se,,2014,Dalarnas län,ocd-division/country:se/constituency:dalarnas-län,,0772402807013
65808,,female,MP,1982,Lise Nordin,http://data.riksdagen.se/filarkiv/bilder/ledamot/0828198456420_max.jpg,http://data.riksdagen.se/,lise.nordin@riksdagen.se,http://www.mp.se/om/lise-nordin,2014,Göteborgs kommun,ocd-division/country:se/constituency:göteborgs-kommun,,0828198456420
66448,,female,M,1958,Ellen Juntti,http://data.riksdagen.se/filarkiv/bilder/ledamot/0144048894712_max.jpg,http://data.riksdagen.se/,ellen.juntti@riksdagen.se,http://ellenjuntti.se/,2014,Västra Götalands läns västra,ocd-division/country:se/constituency:västra-götalands-läns-västra,,0144048894712
66460,,male,SD,1978,Johnny Skalin,http://data.riksdagen.se/filarkiv/bilder/ledamot/0455086201022_max.jpg,http://data.riksdagen.se/,johnny.skalin@riksdagen.se,,2014,Hallands län,ocd-division/country:se/constituency:hallands-län,,0455086201022
65755,,female,S,1964,Gunilla Svantorp,http://data.riksdagen.se/filarkiv/bilder/ledamot/0801311569314_max.jpg,http://data.riksdagen.se/,gunilla.svantorp@riksdagen.se,http://www.socialdemokraterna.se/gunillasvantorp,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0801311569314
64688,,female,MP,1958,Stina Bergström,http://data.riksdagen.se/filarkiv/bilder/ledamot/0401968752713_max.jpg,http://data.riksdagen.se/,stina.bergstrom@riksdagen.se,http://www.stina.mpbloggar.se,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0401968752713
65840,,male,MP,1967,Jonas Eriksson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0157062733618_max.jpg,http://data.riksdagen.se/,jonas.eriksson@riksdagen.se,http://www.mp.se/om/jonas-eriksson,2014,Örebro län,ocd-division/country:se/constituency:örebro-län,,0157062733618
65862,,male,S,1954,Håkan Bergman,http://data.riksdagen.se/filarkiv/bilder/ledamot/0299937536814_max.jpg,http://data.riksdagen.se/,hakan.bergman@riksdagen.se,http://www.socialdemokraterna.se/hakanbergman,2014,Örebro län,ocd-division/country:se/constituency:örebro-län,,0299937536814
,,male,SD,1967,Per Ramhorn,http://data.riksdagen.se/filarkiv/bilder/ledamot/0925652297119_max.jpg,http://data.riksdagen.se/,per.ramhorn@riksdagen.se,,2014,Kronobergs län,ocd-division/country:se/constituency:kronobergs-län,,0925652297119
65908,,female,M,1960,Lotta Olsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/066769783310_max.jpg,http://data.riksdagen.se/,charlotta.olsson@riksdagen.se,http://www.moderatlotta.wordpress.com,2014,Örebro län,ocd-division/country:se/constituency:örebro-län,,066769783310
66331,,female,SD,1964,Margareta Larsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0697941234716_max.jpg,http://data.riksdagen.se/,margareta.larsson@riksdagen.se,,2014,Västra Götalands läns östra,ocd-division/country:se/constituency:västra-götalands-läns-östra,,0697941234716
65704,,male,M,1986,Carl-Oskar Bohlin,http://data.riksdagen.se/filarkiv/bilder/ledamot/0108109641223_max.jpg,http://data.riksdagen.se/,carl-oskar.bohlin@riksdagen.se,,2014,Dalarnas län,ocd-division/country:se/constituency:dalarnas-län,,0108109641223
65864,,female,S,1982,Roza Güclü Hedin,http://data.riksdagen.se/filarkiv/bilder/ledamot/0194498232620_max.jpg,http://data.riksdagen.se/,roza.guclu.hedin@riksdagen.se,,2014,Dalarnas län,ocd-division/country:se/constituency:dalarnas-län,,0194498232620
66504,,male,SD,1969,Richard Jomshof,http://data.riksdagen.se/filarkiv/bilder/ledamot/0803753212716_max.jpg,http://data.riksdagen.se/,richard.jomshof@riksdagen.se,,2014,Blekinge län,ocd-division/country:se/constituency:blekinge-län,,0803753212716
65762,,female,S,1978,Elin Lundgren,http://data.riksdagen.se/filarkiv/bilder/ledamot/089246126523_max.jpg,http://data.riksdagen.se/,elin.lundgren@riksdagen.se,http://www.elinlundgren.se,2014,Gävleborgs län,ocd-division/country:se/constituency:gävleborgs-län,,089246126523
65658,,female,S,1965,Kristina Nilsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0779781772919_max.jpg,http://data.riksdagen.se/,kristina.nilsson@riksdagen.se,http://www.socialdemokraterna.se/christinakarlsson,2014,Västernorrlands län,ocd-division/country:se/constituency:västernorrlands-län,,0779781772919
65906,,male,S,1956,Ingemar Nilsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0208558695314_max.jpg,http://data.riksdagen.se/,ingemar.nilsson@riksdagen.se,http://www.socialdemokraterna.se/ingemarnilsson,2014,Västernorrlands län,ocd-division/country:se/constituency:västernorrlands-län,,0208558695314
65983,,male,C,1987,Emil Källström,http://data.riksdagen.se/filarkiv/bilder/ledamot/0313210809828_max.jpg,http://data.riksdagen.se/,emil.kallstrom@riksdagen.se,http://emilkallstrom.se,2014,Västernorrlands län,ocd-division/country:se/constituency:västernorrlands-län,http://www.twitter.com/emilkallstrom,0313210809828
,,female,V,1971,Christina Höj Larsen,http://data.riksdagen.se/filarkiv/bilder/ledamot/0521844714515_max.jpg,http://data.riksdagen.se/,christina.hoj.larsen@riksdagen.se,http://www.christinahojlarsen.wordpress.com,2014,Västernorrlands län,ocd-division/country:se/constituency:västernorrlands-län,,0521844714515
66131,,female,M,1961,Saila Quicklund,http://data.riksdagen.se/filarkiv/bilder/ledamot/0519740099915_max.jpg,http://data.riksdagen.se/,saila.quicklund@riksdagen.se,,2014,Jämtlands län,ocd-division/country:se/constituency:jämtlands-län,,0519740099915
65682,,male,S,1967,Isak From,http://data.riksdagen.se/filarkiv/bilder/ledamot/0506482805418_max.jpg,http://data.riksdagen.se/,isak.from@riksdagen.se,http://www.socialdemokraterna.se/isakfrom,2014,Västerbottens län,ocd-division/country:se/constituency:västerbottens-län,,0506482805418
65708,,male,M,1976,Edward Riedl,http://data.riksdagen.se/filarkiv/bilder/ledamot/0273506284025_max.jpg,http://data.riksdagen.se/,edward.riedl@riksdagen.se,,2014,Västerbottens län,ocd-division/country:se/constituency:västerbottens-län,,0273506284025
,,male,V,1964,Jonas Sjöstedt,http://data.riksdagen.se/filarkiv/bilder/ledamot/0383111552218_max.jpg,http://data.riksdagen.se/,jonas.sjostedt@riksdagen.se,http://www.jonassjostedt.se,2014,Västerbottens län,ocd-division/country:se/constituency:västerbottens-län,,0383111552218
64718,,male,M,1987,Erik Bengtzboe,http://data.riksdagen.se/filarkiv/bilder/ledamot/0513020576128_max.jpg,http://data.riksdagen.se/,erik.bengtzboe@riksdagen.se,,2014,Södermanlands län,ocd-division/country:se/constituency:södermanlands-län,,0513020576128
66363,,male,SD,1988,Markus Wiechel,http://data.riksdagen.se/filarkiv/bilder/ledamot/0204240926023_max.jpg,http://data.riksdagen.se/,markus.wiechel@riksdagen.se,,2014,Västra Götalands läns norra,ocd-division/country:se/constituency:västra-götalands-läns-norra,,0204240926023
65313,,female,SD,1953,Anna Hagwall,http://data.riksdagen.se/filarkiv/bilder/ledamot/0105126451619_max.jpg,http://data.riksdagen.se/,anna.hagwall@riksdagen.se,,2014,Västerbottens län,ocd-division/country:se/constituency:västerbottens-län,,0105126451619
,,male,C,1969,Johan Hedin,http://data.riksdagen.se/filarkiv/bilder/ledamot/0204443909416_max.jpg,http://data.riksdagen.se/,johan.hedin@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0204443909416
,,male,S,1970,Leif Nysmed,http://data.riksdagen.se/filarkiv/bilder/ledamot/0376353897112_max.jpg,http://data.riksdagen.se/,leif.nysmed@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0376353897112
64446,,female,MP,1989,Annika Hirvonen,http://data.riksdagen.se/filarkiv/bilder/ledamot/0819601620927_max.jpg,http://data.riksdagen.se/,annika.hirvonen@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0819601620927
,,male,MP,1984,Jakop Dalunde,http://data.riksdagen.se/filarkiv/bilder/ledamot/0284039893826_max.jpg,http://data.riksdagen.se/,jakop.dalunde@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0284039893826
,,male,MP,1970,Niclas Malmberg,http://data.riksdagen.se/filarkiv/bilder/ledamot/0373223420310_max.jpg,http://data.riksdagen.se/,niclas.malmberg@riksdagen.se,,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0373223420310
66038,,female,V,1971,Emma Wallrup,http://data.riksdagen.se/filarkiv/bilder/ledamot/0115834246514_max.jpg,http://data.riksdagen.se/,emma.wallrup@riksdagen.se,,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0115834246514
64223,,male,KD,1970,Magnus Oscarsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0792733370419_max.jpg,http://data.riksdagen.se/,magnus.oscarsson@riksdagen.se,,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0792733370419
,,male,FP,1978,Mathias Sundin,http://data.riksdagen.se/filarkiv/bilder/ledamot/0456066032422_max.jpg,http://data.riksdagen.se/,mathias.sundin@riksdagen.se,,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0456066032422
64850,,male,S,1971,Mattias Ottosson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0860364634014_max.jpg,http://data.riksdagen.se/,mattias.ottosson@riksdagen.se,,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0860364634014
,,male,C,1954,Göran Lindell,http://data.riksdagen.se/filarkiv/bilder/ledamot/0397377293714_max.jpg,http://data.riksdagen.se/,goran.lindell@riksdagen.se,,2014,Jönköpings län,ocd-division/country:se/constituency:jönköpings-län,,0397377293714
66754,,male,KD,1987,Andreas Carlson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0542160909628_max.jpg,http://data.riksdagen.se/,andreas.carlson@riksdagen.se,http://www.kristdemokraterna.se/andreascarlson,2014,Jönköpings län,ocd-division/country:se/constituency:jönköpings-län,,0542160909628
65160,,female,S,1981,Hanna Westerén,http://data.riksdagen.se/filarkiv/bilder/ledamot/0412148992926_max.jpg,http://data.riksdagen.se/,hanna.westeren@riksdagen.se,,2014,Gotlands län,ocd-division/country:se/constituency:gotlands-län,,0412148992926
,,female,S,1958,Marianne Pettersson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0341628241813_max.jpg,http://data.riksdagen.se/,marianne.pettersson@riksdagen.se,,2014,Skåne läns södra,ocd-division/country:se/constituency:skåne-läns-södra,,0341628241813
66035,,male,C,1983,Rickard Nordin,http://data.riksdagen.se/filarkiv/bilder/ledamot/0132818093422_max.jpg,http://data.riksdagen.se/,rickard.nordin@riksdagen.se,,2014,Göteborgs kommun,ocd-division/country:se/constituency:göteborgs-kommun,,0132818093422
64845,,female,S,1978,Maria Andersson Willner,http://data.riksdagen.se/filarkiv/bilder/ledamot/0173946230722_max.jpg,http://data.riksdagen.se/,maria.willner@riksdagen.se,,2014,Västra Götalands läns norra,ocd-division/country:se/constituency:västra-götalands-läns-norra,,0173946230722
,,male,C,1975,Daniel Bäckström,http://data.riksdagen.se/filarkiv/bilder/ledamot/0665485817222_max.jpg,http://data.riksdagen.se/,daniel.backstrom@riksdagen.se,,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0665485817222
64105,,male,V,1985,Håkan Svenneling,http://data.riksdagen.se/filarkiv/bilder/ledamot/0682989845822_max.jpg,http://data.riksdagen.se/,hakan.svenneling@riksdagen.se,,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0682989845822
64420,,male,V,1991,Daniel Riazat,http://data.riksdagen.se/filarkiv/bilder/ledamot/07012286624_max.jpg,http://data.riksdagen.se/,daniel.riazat@riksdagen.se,,2014,Dalarnas län,ocd-division/country:se/constituency:dalarnas-län,,07012286624
64390,,male,C,1952,Anders Ahlgren,http://data.riksdagen.se/filarkiv/bilder/ledamot/0920966427818_max.jpg,http://data.riksdagen.se/,anders.ahlgren@riksdagen.se,,2014,Dalarnas län,ocd-division/country:se/constituency:dalarnas-län,,0920966427818
64825,,female,S,1964,Anna-Caren Sätherberg,http://data.riksdagen.se/filarkiv/bilder/ledamot/0407081382317_max.jpg,http://data.riksdagen.se/,anna-caren.satherberg@riksdagen.se,,2014,Jämtlands län,ocd-division/country:se/constituency:jämtlands-län,,0407081382317
65874,,female,S,1976,Åsa Westlund,http://data.riksdagen.se/filarkiv/bilder/ledamot/0802546764724_max.jpg,http://data.riksdagen.se/,asa.westlund@riksdagen.se,http://www.europarl.europa.eu/meps/sv/28130/ASA_WESTLUND.html,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0802546764724
,,male,SD,1983,Adam Marttinen,http://data.riksdagen.se/filarkiv/bilder/ledamot/0831039938224_max.jpg,http://data.riksdagen.se/,adam.marttinen@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0831039938224
64162,,female,FP,1958,Maria Arnholm,http://data.riksdagen.se/filarkiv/bilder/ledamot/0758652610_max.jpg,http://data.riksdagen.se/,maria.arnholm@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0758652610
,,male,SD,1977,Mikael Eskilandersson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0468956880528_max.jpg,http://data.riksdagen.se/,mikael.eskilandersson@riksdagen.se,,2014,Gävleborgs län,ocd-division/country:se/constituency:gävleborgs-län,,0468956880528
65132,,male,SD,1989,Pavel Gamov,http://data.riksdagen.se/filarkiv/bilder/ledamot/0504711999229_max.jpg,http://data.riksdagen.se/,pavel.gamov@riksdagen.se,,2014,Skåne läns södra,ocd-division/country:se/constituency:skåne-läns-södra,,0504711999229
,,female,V,1955,Karin Rågsjö,http://data.riksdagen.se/filarkiv/bilder/ledamot/0246927519019_max.jpg,http://data.riksdagen.se/,karin.ragsjo@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0246927519019
,,female,C,1982,Johanna Jönsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0495218011521_max.jpg,http://data.riksdagen.se/,johanna.jonsson@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0495218011521
65156,,female,SD,1990,Angelika Bengtsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0138741628520_max.jpg,http://data.riksdagen.se/,angelika.bengtsson@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0138741628520
,,female,M,1985,Tina Ghasemi,http://data.riksdagen.se/filarkiv/bilder/ledamot/0403769921921_max.jpg,http://data.riksdagen.se/,tina.ghasemi@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0403769921921
64826,,male,S,1979,Emanuel Öz,http://data.riksdagen.se/filarkiv/bilder/ledamot/0283117091429_max.jpg,http://data.riksdagen.se/,emanuel.oz@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0283117091429
66054,,female,MP,1971,Pernilla Stålhammar,http://data.riksdagen.se/filarkiv/bilder/ledamot/0704744533715_max.jpg,http://data.riksdagen.se/,pernilla.stalhammar@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0704744533715
,,male,MP,1959,Stefan Nilsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0791649913415_max.jpg,http://data.riksdagen.se/,stefan.b.nilsson@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0791649913415
,,female,S,1989,Lawen Redar,http://data.riksdagen.se/filarkiv/bilder/ledamot/037561614928_max.jpg,http://data.riksdagen.se/,lawen.redar@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,037561614928
64447,,female,SD,1973,Nina Kain,http://data.riksdagen.se/filarkiv/bilder/ledamot/0871764071911_max.jpg,http://data.riksdagen.se/,nina.kain@riksdagen.se,,2014,Västra Götalands läns södra,ocd-division/country:se/constituency:västra-götalands-läns-södra,,0871764071911
66390,,male,SD,1958,Robert Stenkvist,http://data.riksdagen.se/filarkiv/bilder/ledamot/0955748436811_max.jpg,http://data.riksdagen.se/,robert.stenkvist@riksdagen.se,,2014,Västra Götalands läns östra,ocd-division/country:se/constituency:västra-götalands-läns-östra,,0955748436811
,,female,SD,1991,Cassandra Sundin,http://data.riksdagen.se/filarkiv/bilder/ledamot/0905312407726_max.jpg,http://data.riksdagen.se/,cassandra.sundin@riksdagen.se,,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0905312407726
64695,,male,M,1948,Dag Klackenberg,http://data.riksdagen.se/filarkiv/bilder/ledamot/0600784831409_max.jpg,http://data.riksdagen.se/,dag.klackenberg@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0600784831409
64320,,female,M,1991,Sofia Fölster,http://data.riksdagen.se/filarkiv/bilder/ledamot/0914002106327_max.jpg,http://data.riksdagen.se/,sofia.folster@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0914002106327
64903,,male,M,1981,Niklas Wykman,http://data.riksdagen.se/filarkiv/bilder/ledamot/0493288854424_max.jpg,http://data.riksdagen.se/,niklas.wykman@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0493288854424
65991,,female,V,1985,Nooshi Dadgostar,http://data.riksdagen.se/filarkiv/bilder/ledamot/0721509806321_max.jpg,http://data.riksdagen.se/,nooshi.dadgostar@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0721509806321
64364,,male,SD,1979,Roger Hedlund,http://data.riksdagen.se/filarkiv/bilder/ledamot/0773497241728_max.jpg,http://data.riksdagen.se/,roger.hedlund@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0773497241728
65444,,male,M,1974,Erik Andersson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0480085646428_max.jpg,http://data.riksdagen.se/,erik.andersson@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0480085646428
65448,,female,M,1990,Ida Drougge,http://data.riksdagen.se/filarkiv/bilder/ledamot/0604811710522_max.jpg,http://data.riksdagen.se/,ida.drougge@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0604811710522
64160,,female,S,1989,Alexandra Völker,http://data.riksdagen.se/filarkiv/bilder/ledamot/0496341906327_max.jpg,http://data.riksdagen.se/,alexandra.volker@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0496341906327
64371,,female,S,1986,Azadeh Rojhan Gustafsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0474290584024_max.jpg,http://data.riksdagen.se/,azadeh.rojhan@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0474290584024
64469,,male,S,1976,Serkan Köse,http://data.riksdagen.se/filarkiv/bilder/ledamot/0256716955026_max.jpg,http://data.riksdagen.se/,serkan.kose@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0256716955026
64453,,male,M,1989,Erik Ottoson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0832311880029_max.jpg,http://data.riksdagen.se/,erik.ottoson@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0832311880029
,,male,SD,1975,Fredrik Eriksson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0574355225922_max.jpg,http://data.riksdagen.se/,fredrik.p.eriksson@riksdagen.se,,2014,Skåne läns södra,ocd-division/country:se/constituency:skåne-läns-södra,,0574355225922
,,female,S,1988,Sanne Eriksson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0506541436524_max.jpg,http://data.riksdagen.se/,sanne.eriksson@riksdagen.se,,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0506541436524
64355,,female,V,1956,Lotta Johnsson Fornarve,http://data.riksdagen.se/filarkiv/bilder/ledamot/0122987223112_max.jpg,http://data.riksdagen.se/,lotta.johnsson.fornarve@riksdagen.se,,2014,Södermanlands län,ocd-division/country:se/constituency:södermanlands-län,,0122987223112
64125,,male,MP,1962,Marco Venegas,http://data.riksdagen.se/filarkiv/bilder/ledamot/0200490530919_max.jpg,http://data.riksdagen.se/,marco.venegas@riksdagen.se,,2014,Södermanlands län,ocd-division/country:se/constituency:södermanlands-län,,0200490530919
65306,,male,SD,1953,Olle Felten,http://data.riksdagen.se/filarkiv/bilder/ledamot/046426524512_max.jpg,http://data.riksdagen.se/,olle.felten@riksdagen.se,,2014,Södermanlands län,ocd-division/country:se/constituency:södermanlands-län,,046426524512
66449,,male,SD,1981,Oscar Sjöstedt,http://data.riksdagen.se/filarkiv/bilder/ledamot/055257333723_max.jpg,http://data.riksdagen.se/,oscar.sjostedt@riksdagen.se,,2014,Södermanlands län,ocd-division/country:se/constituency:södermanlands-län,,055257333723
64546,,female,S,1984,Teresa Carvalho,http://data.riksdagen.se/filarkiv/bilder/ledamot/0315499690028_max.jpg,http://data.riksdagen.se/,teresa.carvalho@riksdagen.se,,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0315499690028
65125,,male,SD,1964,Runar Filper,http://data.riksdagen.se/filarkiv/bilder/ledamot/065701062615_max.jpg,http://data.riksdagen.se/,runar.filper@riksdagen.se,,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,065701062615
,,female,S,1971,Eva Lindh,http://data.riksdagen.se/filarkiv/bilder/ledamot/0780214960516_max.jpg,http://data.riksdagen.se/,eva.lindh@riksdagen.se,,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0780214960516
